"docid","paragraphid","sentenceid","tokenid","token","pos"
"2010.02.05.sotu.crowley.column","0","10","0","You","PRP"
"2010.02.05.sotu.crowley.column","0","10","1","can","MD"
"2010.02.05.sotu.crowley.column","0","10","2","anchor","VB"
"2010.02.05.sotu.crowley.column","0","10","3","and","CC"
"2010.02.05.sotu.crowley.column","0","10","4","be","VB"
"2010.02.05.sotu.crowley.column","0","10","5","on","IN"
"2010.02.05.sotu.crowley.column","0","10","6","the","DT"
"2010.02.05.sotu.crowley.column","0","10","7","road","NN"
"2010.02.05.sotu.crowley.column","0","10","8","at","IN"
"2010.02.05.sotu.crowley.column","0","10","9","the","DT"
"2010.02.05.sotu.crowley.column","0","10","10","same","JJ"
"2010.02.05.sotu.crowley.column","0","10","11","time","NN"
"2010.02.05.sotu.crowley.column","0","10","12",",",","
"2010.02.05.sotu.crowley.column","0","10","13","especially","RB"
"2010.02.05.sotu.crowley.column","0","10","14","if","IN"
"2010.02.05.sotu.crowley.column","0","10","15","your","PRP$"
"2010.02.05.sotu.crowley.column","0","10","16","children","NNS"
"2010.02.05.sotu.crowley.column","0","10","17","are","VBP"
"2010.02.05.sotu.crowley.column","0","10","18","all","DT"
"2010.02.05.sotu.crowley.column","0","10","19","grown","VBN"
"2010.02.05.sotu.crowley.column","0","10","20","up","RP"
"2010.02.05.sotu.crowley.column","0","10","21",".","."
"2010.02.05.sotu.crowley.column","0","11","0","Q","NNP"
"2010.02.05.sotu.crowley.column","0","11","1",":",":"
"2010.02.05.sotu.crowley.column","0","11","2","Were","VBD"
"2010.02.05.sotu.crowley.column","0","11","3","you","PRP"
"2010.02.05.sotu.crowley.column","0","11","4","expecting","VBG"
"2010.02.05.sotu.crowley.column","0","11","5","to","TO"
"2010.02.05.sotu.crowley.column","0","11","6","get","VB"
"2010.02.05.sotu.crowley.column","0","11","7","this","DT"
"2010.02.05.sotu.crowley.column","0","11","8","?","."
"2010.02.05.sotu.crowley.column","0","12","0","Absolutely","RB"
"2010.02.05.sotu.crowley.column","0","12","1","not","RB"
"2010.02.05.sotu.crowley.column","0","12","2",".","."
"2010.02.05.sotu.crowley.column","0","13","0","Q","NNP"
"2010.02.05.sotu.crowley.column","0","13","1",":",":"
"2010.02.05.sotu.crowley.column","0","13","2","How","WRB"
"2010.02.05.sotu.crowley.column","0","13","3","will","MD"
"2010.02.05.sotu.crowley.column","0","13","4","your","PRP$"
"2010.02.05.sotu.crowley.column","0","13","5","show","VB"
"2010.02.05.sotu.crowley.column","0","13","6","be","VB"
"2010.02.05.sotu.crowley.column","0","13","7","different","JJ"
"2010.02.05.sotu.crowley.column","0","13","8","than","IN"
"2010.02.05.sotu.crowley.column","0","13","9","(","-LRB-"
"2010.02.05.sotu.crowley.column","0","13","10","former","JJ"
"2010.02.05.sotu.crowley.column","0","13","11","anchor","VB"
"2010.02.05.sotu.crowley.column","0","13","12",")","-RRB-"
"2010.02.05.sotu.crowley.column","0","13","13","John","NNP"
"2010.02.05.sotu.crowley.column","0","13","14","King","NNP"
"2010.02.05.sotu.crowley.column","0","13","15","'s","POS"
"2010.02.05.sotu.crowley.column","0","13","16","?","."
"2010.02.05.sotu.crowley.column","0","14","0","I","PRP"
"2010.02.05.sotu.crowley.column","0","14","1","do","VBP"
"2010.02.05.sotu.crowley.column","0","14","2","n't","RB"
"2010.02.05.sotu.crowley.column","0","14","3","know","VB"
"2010.02.05.sotu.crowley.column","0","14","4",".","."
"2010.02.05.sotu.crowley.column","0","15","0","I","PRP"
"2010.02.05.sotu.crowley.column","0","15","1","know","VBP"
"2010.02.05.sotu.crowley.column","0","15","2","it","PRP"
"2010.02.05.sotu.crowley.column","0","15","3","will","MD"
"2010.02.05.sotu.crowley.column","0","15","4","change","VB"
"2010.02.05.sotu.crowley.column","0","15","5",",",","
"2010.02.05.sotu.crowley.column","0","15","6","but","CC"
"2010.02.05.sotu.crowley.column","0","15","7","for","IN"
"2010.02.05.sotu.crowley.column","0","15","8","now","RB"
"2010.02.05.sotu.crowley.column","0","15","9","we","PRP"
"2010.02.05.sotu.crowley.column","0","15","10","are","VBP"
"2010.02.05.sotu.crowley.column","0","15","11","a","DT"
"2010.02.05.sotu.crowley.column","0","15","12","work","NN"
"2010.02.05.sotu.crowley.column","0","15","13","in","IN"
"2010.02.05.sotu.crowley.column","0","15","14","progress","NN"
"2010.02.05.sotu.crowley.column","0","15","15",".","."
"2010.02.05.sotu.crowley.column","0","16","0","There","EX"
"2010.02.05.sotu.crowley.column","0","16","1","is","VBZ"
"2010.02.05.sotu.crowley.column","0","16","2","a","DT"
"2010.02.05.sotu.crowley.column","0","16","3","wonderful","JJ"
"2010.02.05.sotu.crowley.column","0","16","4","staff","NN"
"2010.02.05.sotu.crowley.column","0","16","5","at","IN"
"2010.02.05.sotu.crowley.column","0","16","6","""","``"
"2010.02.05.sotu.crowley.column","0","16","7","State","NNP"
"2010.02.05.sotu.crowley.column","0","16","8","of","IN"
"2010.02.05.sotu.crowley.column","0","16","9","the","DT"
"2010.02.05.sotu.crowley.column","0","16","10","Union","NNP"
"2010.02.05.sotu.crowley.column","0","16","11","""","''"
"2010.02.05.sotu.crowley.column","0","16","12","and","CC"
"2010.02.05.sotu.crowley.column","0","16","13","they","PRP"
"2010.02.05.sotu.crowley.column","0","16","14","will","MD"
"2010.02.05.sotu.crowley.column","0","16","15","carry","VB"
"2010.02.05.sotu.crowley.column","0","16","16","me","PRP"
"2010.02.05.sotu.crowley.column","0","16","17","through","IN"
"2010.02.05.sotu.crowley.column","0","16","18","while","IN"
"2010.02.05.sotu.crowley.column","0","16","19","we","PRP"
"2010.02.05.sotu.crowley.column","0","16","20","figure","VBP"
"2010.02.05.sotu.crowley.column","0","16","21","things","NNS"
"2010.02.05.sotu.crowley.column","0","16","22","out","RP"
"2010.02.05.sotu.crowley.column","0","16","23",".","."
"2010.02.05.sotu.crowley.column","0","17","0","The","DT"
"2010.02.05.sotu.crowley.column","0","17","1","first","JJ"
"2010.02.05.sotu.crowley.column","0","17","2","thing","NN"
"2010.02.05.sotu.crowley.column","0","17","3","I","PRP"
"2010.02.05.sotu.crowley.column","0","17","4","asked","VBD"
"2010.02.05.sotu.crowley.column","0","17","5","was","VBD"
"2010.02.05.sotu.crowley.column","0","17","6","that","IN"
"2010.02.05.sotu.crowley.column","0","17","7","they","PRP"
"2010.02.05.sotu.crowley.column","0","17","8","help","VBP"
"2010.02.05.sotu.crowley.column","0","17","9","me","PRP"
"2010.02.05.sotu.crowley.column","0","17","10","write","VB"
"2010.02.05.sotu.crowley.column","0","17","11","this","DT"
"2010.02.05.sotu.crowley.column","0","17","12","column","NN"
"2010.02.05.sotu.crowley.column","0","17","13","and","CC"
"2010.02.05.sotu.crowley.column","0","17","14","give","VB"
"2010.02.05.sotu.crowley.column","0","17","15","me","PRP"
"2010.02.05.sotu.crowley.column","0","17","16","a","DT"
"2010.02.05.sotu.crowley.column","0","17","17","list","NN"
"2010.02.05.sotu.crowley.column","0","17","18","to","TO"
"2010.02.05.sotu.crowley.column","0","17","19","answer","VB"
"2010.02.05.sotu.crowley.column","0","17","20","this","DT"
"2010.02.05.sotu.crowley.column","0","17","21","question","NN"
"2010.02.05.sotu.crowley.column","0","17","22",".","."
"2010.02.05.sotu.crowley.column","0","18","0","Things","NNS"
"2010.02.05.sotu.crowley.column","0","18","1","that","IN"
"2010.02.05.sotu.crowley.column","0","18","2","viewers","NNS"
"2010.02.05.sotu.crowley.column","0","18","3","should","MD"
"2010.02.05.sotu.crowley.column","0","18","4","expect","VB"
"2010.02.05.sotu.crowley.column","0","18","5","of","IN"
"2010.02.05.sotu.crowley.column","0","18","6","us","PRP"
"2010.02.05.sotu.crowley.column","0","18","7",":",":"
"2010.02.05.sotu.crowley.column","0","18","8","•","NN"
"2010.02.05.sotu.crowley.column","0","18","9","Compelling","VBG"
"2010.02.05.sotu.crowley.column","0","18","10","guests","NNS"
"2010.02.05.sotu.crowley.column","0","18","11","with","IN"
"2010.02.05.sotu.crowley.column","0","18","12","diverse","JJ"
"2010.02.05.sotu.crowley.column","0","18","13","opinions.","NN"
"2010.02.05.sotu.crowley.column","0","18","14","•","NN"
"2010.02.05.sotu.crowley.column","0","18","15","Thoughtful","NNP"
"2010.02.05.sotu.crowley.column","0","18","16",",",","
"2010.02.05.sotu.crowley.column","0","18","17","smart","JJ"
"2010.02.05.sotu.crowley.column","0","18","18","conversation","NN"
"2010.02.05.sotu.crowley.column","0","18","19","that","IN"
"2010.02.05.sotu.crowley.column","0","18","20","matters.","NN"
"2010.02.05.sotu.crowley.column","0","18","21","•","NN"
"2010.02.05.sotu.crowley.column","0","18","22","A","DT"
"2010.02.05.sotu.crowley.column","0","18","23","refusal","NN"
"2010.02.05.sotu.crowley.column","0","18","24","to","TO"
"2010.02.05.sotu.crowley.column","0","18","25","accept","VB"
"2010.02.05.sotu.crowley.column","0","18","26","talking","VBG"
"2010.02.05.sotu.crowley.column","0","18","27","points.","NN"
"2010.02.05.sotu.crowley.column","0","18","28","•","NN"
"2010.02.05.sotu.crowley.column","0","18","29","Challenging","JJ"
"2010.02.05.sotu.crowley.column","0","18","30",",",","
"2010.02.05.sotu.crowley.column","0","18","31","relevant","JJ"
"2010.02.05.sotu.crowley.column","0","18","32","questions","NNS"
"2010.02.05.sotu.crowley.column","0","18","33","from","IN"
"2010.02.05.sotu.crowley.column","0","18","34","Candy","NN"
"2010.02.05.sotu.crowley.column","0","18","35","'s","POS"
"2010.02.05.sotu.crowley.column","0","18","36","25","CD"
"2010.02.05.sotu.crowley.column","0","18","37","years","NNS"
"2010.02.05.sotu.crowley.column","0","18","38","as","IN"
"2010.02.05.sotu.crowley.column","0","18","39","a","DT"
"2010.02.05.sotu.crowley.column","0","18","40","reporter.","NN"
"2010.02.05.sotu.crowley.column","0","18","41","•","NN"
"2010.02.05.sotu.crowley.column","0","18","42","A","DT"
"2010.02.05.sotu.crowley.column","0","18","43","look","NN"
"2010.02.05.sotu.crowley.column","0","18","44","at","IN"
"2010.02.05.sotu.crowley.column","0","18","45","the","DT"
"2010.02.05.sotu.crowley.column","0","18","46","absurdities","NNS"
"2010.02.05.sotu.crowley.column","0","18","47","(","-LRB-"
"2010.02.05.sotu.crowley.column","0","18","48","and","CC"
"2010.02.05.sotu.crowley.column","0","18","49","the","DT"
"2010.02.05.sotu.crowley.column","0","18","50","fun","NN"
"2010.02.05.sotu.crowley.column","0","18","51",")","-RRB-"
"2010.02.05.sotu.crowley.column","0","18","52","of","IN"
"2010.02.05.sotu.crowley.column","0","18","53","politics.","NN"
"2010.02.05.sotu.crowley.column","0","18","54","•","NN"
"2010.02.05.sotu.crowley.column","0","18","55","Analysts","NNS"
"2010.02.05.sotu.crowley.column","0","18","56","and","CC"
"2010.02.05.sotu.crowley.column","0","18","57","reporters","NNS"
"2010.02.05.sotu.crowley.column","0","18","58","to","TO"
"2010.02.05.sotu.crowley.column","0","18","59","decode","VB"
"2010.02.05.sotu.crowley.column","0","18","60","Washington","NNP"
"2010.02.05.sotu.crowley.column","0","18","61","D.C.","NNP"
"2010.02.05.sotu.crowley.column","0","18","62","•","NN"
"2010.02.05.sotu.crowley.column","0","18","63","The","DT"
"2010.02.05.sotu.crowley.column","0","18","64","view","NN"
"2010.02.05.sotu.crowley.column","0","18","65","from","IN"
"2010.02.05.sotu.crowley.column","0","18","66","where","WRB"
"2010.02.05.sotu.crowley.column","0","18","67","our","PRP$"
"2010.02.05.sotu.crowley.column","0","18","68","audience","NN"
"2010.02.05.sotu.crowley.column","0","18","69","lives","NNS"
"2010.02.05.sotu.crowley.column","0","18","70",",",","
"2010.02.05.sotu.crowley.column","0","18","71","beyond","IN"
"2010.02.05.sotu.crowley.column","0","18","72","the","DT"
"2010.02.05.sotu.crowley.column","0","18","73","""","``"
"2010.02.05.sotu.crowley.column","0","18","74","Beltway.""","NNP"
"2010.02.05.sotu.crowley.column","0","18","75","•","NN"
"2010.02.05.sotu.crowley.column","0","18","76","More","JJR"
"2010.02.05.sotu.crowley.column","0","18","77","knowledge","NN"
"2010.02.05.sotu.crowley.column","0","18","78","and","CC"
"2010.02.05.sotu.crowley.column","0","18","79","understanding","NN"
"2010.02.05.sotu.crowley.column","0","18","80","of","IN"
"2010.02.05.sotu.crowley.column","0","18","81","issues.","NN"
"2010.02.05.sotu.crowley.column","0","18","82","•","NN"
"2010.02.05.sotu.crowley.column","0","18","83","Have","VBP"
"2010.02.05.sotu.crowley.column","0","18","84","fun","NN"
"2010.02.05.sotu.crowley.column","0","18","85","(","-LRB-"
"2010.02.05.sotu.crowley.column","0","18","86","we","PRP"
"2010.02.05.sotu.crowley.column","0","18","87","and","CC"
"2010.02.05.sotu.crowley.column","0","18","88","you","PRP"
"2010.02.05.sotu.crowley.column","0","18","89",")","-RRB-"
"2010.02.05.sotu.crowley.column","0","18","90",".","."
"2010.02.05.sotu.crowley.column","0","19","0","My","PRP$"
"2010.02.05.sotu.crowley.column","0","19","1","first","JJ"
"2010.02.05.sotu.crowley.column","0","19","2","and","CC"
"2010.02.05.sotu.crowley.column","0","19","3","only","JJ"
"2010.02.05.sotu.crowley.column","0","19","4","guest","NN"
"2010.02.05.sotu.crowley.column","0","19","5","this","DT"
"2010.02.05.sotu.crowley.column","0","19","6","week","NN"
"2010.02.05.sotu.crowley.column","0","19","7",":",":"
"2010.02.05.sotu.crowley.column","0","19","8","Secretary","NNP"
"2010.02.05.sotu.crowley.column","0","19","9","of","IN"
"2010.02.05.sotu.crowley.column","0","19","10","State","NNP"
"2010.02.05.sotu.crowley.column","0","19","11","Hillary","NNP"
"2010.02.05.sotu.crowley.column","0","19","12","Clinton","NNP"
"2010.02.05.sotu.crowley.column","0","19","13","on","IN"
"2010.02.05.sotu.crowley.column","0","19","14","the","DT"
"2010.02.05.sotu.crowley.column","0","19","15","biggest","JJS"
"2010.02.05.sotu.crowley.column","0","19","16","threats","NNS"
"2010.02.05.sotu.crowley.column","0","19","17","to","TO"
"2010.02.05.sotu.crowley.column","0","19","18","Americans","NNPS"
"2010.02.05.sotu.crowley.column","0","19","19",",",","
"2010.02.05.sotu.crowley.column","0","19","20","and","CC"
"2010.02.05.sotu.crowley.column","0","19","21","whether","IN"
"2010.02.05.sotu.crowley.column","0","19","22","she","PRP"
"2010.02.05.sotu.crowley.column","0","19","23","really","RB"
"2010.02.05.sotu.crowley.column","0","19","24","thinks","VBZ"
"2010.02.05.sotu.crowley.column","0","19","25","the","DT"
"2010.02.05.sotu.crowley.column","0","19","26","current","JJ"
"2010.02.05.sotu.crowley.column","0","19","27","Afghan","JJ"
"2010.02.05.sotu.crowley.column","0","19","28","government","NN"
"2010.02.05.sotu.crowley.column","0","19","29","can","MD"
"2010.02.05.sotu.crowley.column","0","19","30","pull","VB"
"2010.02.05.sotu.crowley.column","0","19","31","it","PRP"
"2010.02.05.sotu.crowley.column","0","19","32","together","RB"
"2010.02.05.sotu.crowley.column","0","19","33","so","RB"
"2010.02.05.sotu.crowley.column","0","19","34","U.S.","NNP"
"2010.02.05.sotu.crowley.column","0","19","35","troops","NNS"
"2010.02.05.sotu.crowley.column","0","19","36","can","MD"
"2010.02.05.sotu.crowley.column","0","19","37","come","VB"
"2010.02.05.sotu.crowley.column","0","19","38","home","NN"
"2010.02.05.sotu.crowley.column","0","19","39",".","."
"2010.02.05.sotu.crowley.column","0","20","0","Oh","UH"
"2010.02.05.sotu.crowley.column","0","20","1",",",","
"2010.02.05.sotu.crowley.column","0","20","2","and","CC"
"2010.02.05.sotu.crowley.column","0","20","3","the","DT"
"2010.02.05.sotu.crowley.column","0","20","4","secretary","NN"
"2010.02.05.sotu.crowley.column","0","20","5","of","IN"
"2010.02.05.sotu.crowley.column","0","20","6","state","NN"
"2010.02.05.sotu.crowley.column","0","20","7","is","VBZ"
"2010.02.05.sotu.crowley.column","0","20","8","looking","VBG"
"2010.02.05.sotu.crowley.column","0","20","9","for","IN"
"2010.02.05.sotu.crowley.column","0","20","10","a","DT"
"2010.02.05.sotu.crowley.column","0","20","11","mother-of-the-bride","JJ"
"2010.02.05.sotu.crowley.column","0","20","12","dress","NN"
"2010.02.05.sotu.crowley.column","0","20","13",".","."
"2010.02.05.sotu.crowley.column","0","21","0","No","DT"
"2010.02.05.sotu.crowley.column","0","21","1","one","CD"
"2010.02.05.sotu.crowley.column","0","21","2","escapes","VBZ"
"2010.02.05.sotu.crowley.column","0","21","3","the","DT"
"2010.02.05.sotu.crowley.column","0","21","4","juggling","NN"
"2010.02.05.sotu.crowley.column","0","21","5","act","NN"
"2010.02.05.sotu.crowley.column","0","21","6",".","."
"2010.02.06.iran.nuclear","0","0","0","Two","CD"
"2010.02.06.iran.nuclear","0","0","1","new","JJ"
"2010.02.06.iran.nuclear","0","0","2","missile","NN"
"2010.02.06.iran.nuclear","0","0","3","production","NN"
"2010.02.06.iran.nuclear","0","0","4","plants","NNS"
"2010.02.06.iran.nuclear","0","0","5","opened","VBN"
"2010.02.06.iran.nuclear","0","0","6","in","IN"
"2010.02.06.iran.nuclear","0","0","7","Iran","NNP"
"2010.02.06.iran.nuclear","0","0","8","on","IN"
"2010.02.06.iran.nuclear","0","0","9","Saturday","NNP"
"2010.02.06.iran.nuclear","0","0","10",".","."
"2010.02.06.iran.nuclear","0","1","0","The","DT"
"2010.02.06.iran.nuclear","0","1","1","inauguration","NN"
"2010.02.06.iran.nuclear","0","1","2","of","IN"
"2010.02.06.iran.nuclear","0","1","3","the","DT"
"2010.02.06.iran.nuclear","0","1","4","production","NN"
"2010.02.06.iran.nuclear","0","1","5","lines","NNS"
"2010.02.06.iran.nuclear","0","1","6","for","IN"
"2010.02.06.iran.nuclear","0","1","7","the","DT"
"2010.02.06.iran.nuclear","0","1","8","anti-helicopter","NN"
"2010.02.06.iran.nuclear","0","1","9","Qaem","NNP"
"2010.02.06.iran.nuclear","0","1","10","missile","NN"
"2010.02.06.iran.nuclear","0","1","11",",",","
"2010.02.06.iran.nuclear","0","1","12","and","CC"
"2010.02.06.iran.nuclear","0","1","13","the","DT"
"2010.02.06.iran.nuclear","0","1","14","anti-armor","NN"
